"STATION","NAME","DATE","DAPR","MDPR","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WESD","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT18","WT21","WV03","WV07","WV20"
"USW00023183","PHOENIX AIRPORT, AZ US","1980-06-20",,,"0.00","   85","0.0","0.0",,"108","76",,"  732",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-06-21",,,"0.00","   95","0.0","0.0",,"106","79",,"  816",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-06-22",,,"0.00","  100","0.0","0.0",,"107","76",,"  864",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-06-23",,,"0.00","  100","0.0","0.0",,"107","78",,"  864",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-06-24",,,"0.00","  100","0.0","0.0",,"106","76",,"  864",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-06-25",,,"0.00","  100","0.0","0.0",,"108","78",,"  864",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-06-26",,,"0.00","   88","0.0","0.0",,"110","79",,"  762",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-06-27",,,"0.00","   92","0.0","0.0",,"110","84",,"  798",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-06-28",,,"0.00","   63","0.0","0.0",,"112","86",,"  546",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-06-29",,,"0.00","   76","0.0","0.0",,"113","86",,"  660",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-06-30",,,"0.03","   86","0.0","0.0",,"106","78",,"  744",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-01",,,"0.00","   71","0.0","0.0",,"101","78",,"  606",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-02",,,"0.00","   96","0.0","0.0",,"105","84",,"  828",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-03",,,"0.00","  100","0.0","0.0",,"107","79",,"  858",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-04",,,"0.00","  100","0.0","0.0",,"110","78",,"  858",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-05",,,"0.00","  100","0.0","0.0",,"106","78",,"  858",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-06",,,"0.00","   22","0.0","0.0",,"99","89",,"  192",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-07",,,"0.00","   78","0.0","0.0",,"105","85",,"  672",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-08",,,"0.00","   95","0.0","0.0",,"108","84",,"  810",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-09",,,"0.00","   80","0.0","0.0",,"108","83",,"  684",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-10",,,"0.00","   47","0.0","0.0",,"110","90",,"  396",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-11",,,"0.00","   97","0.0","0.0",,"109","88",,"  828",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-12",,,"0.00","   57","0.0","0.0",,"102","82",,"  480",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-13",,,"0.03","   88","0.0","0.0",,"100","76",,"  750",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-14",,,"0.00","   95","0.0","0.0",,"107","83",,"  804",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-15",,,"0.00","   96","0.0","0.0",,"111","78",,"  810",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-16",,,"0.00","  100","0.0","0.0",,"112","81",,"  846",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-17",,,"0.00","  100","0.0","0.0",,"111","84",,"  846",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-18",,,"0.00","  100","0.0","0.0",,"109","86",,"  846",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-19",,,"0.00","   70","0.0","0.0",,"108","86",,"  594",,,,"    1",,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-20",,,"0.00","   61","0.0","0.0",,"106","80",,"  516",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-21",,,"0.14","   81","0.0","0.0",,"111","83",,"  684",,,,"    1",,,"    1",,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-22",,,"0.00","   74","0.0","0.0",,"108","84",,"  618",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-23",,,"0.05","   91","0.0","0.0",,"111","87",,"  768",,,,"    1",,,"    1",,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-24",,,"0.00","   88","0.0","0.0",,"109","89",,"  738",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-25",,,"0.32","   95","0.0","0.0",,"111","80",,"  798",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-26",,,"0.02","   93","0.0","0.0",,"107","80",,"  780",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-27",,,"0.00","   96","0.0","0.0",,"112","88",,"  798",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-28",,,"0.00","   91","0.0","0.0",,"115","86",,"  756",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-29",,,"0.00","   88","0.0","0.0",,"106","90",,"  732",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-30",,,"0.00","   70","0.0","0.0",,"105","89",,"  582",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-07-31",,,"0.00","   95","0.0","0.0",,"108","85",,"  792",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-01",,,"0.00","   91","0.0","0.0",,"107","88",,"  756",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-02",,,"0.00","   85","0.0","0.0",,"101","90",,"  696",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-03",,,"0.00","   73","0.0","0.0",,"102","84",,"  600",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-04",,,"0.00","  100","0.0","0.0",,"104","85",,"  822",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-05",,,"0.00","  100","0.0","0.0",,"105","89",,"  822",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-06",,,"0.00","  100","0.0","0.0",,"108","84",,"  822",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-07",,,"0.00","  100","0.0","0.0",,"111","84",,"  822",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-08",,,"0.00","   85","0.0","0.0",,"110","90",,"  696",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-09",,,"0.00","   60","0.0","0.0",,"107","89",,"  486",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-10",,,"0.00","   74","0.0","0.0",,"107","84",,"  600",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-11",,,"0.00","   95","0.0","0.0",,"108","86",,"  768",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-12",,,"0.00","   95","0.0","0.0",,"105","90",,"  774",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-13",,,"0.00","   95","0.0","0.0",,"101","79",,"  768",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-14",,,"0.06","   53","0.0","0.0",,"96","77",,"  426",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-15",,,"0.00","   93","0.0","0.0",,"99","79",,"  744",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-16",,,"0.00","  100","0.0","0.0",,"101","78",,"  804",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-17",,,"0.00","  100","0.0","0.0",,"104","77",,"  804",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-18",,,"0.00","   87","0.0","0.0",,"102","74",,"  690",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-19",,,"0.00","   98","0.0","0.0",,"98","75",,"  786",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-20",,,"0.00","  100","0.0","0.0",,"98","74",,"  798",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-21",,,"0.00","  100","0.0","0.0",,"103","73",,"  792",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-22",,,"0.00","   85","0.0","0.0",,"104","77",,"  672",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-23",,,"0.00","   23","0.0","0.0",,"93","84",,"  186",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-24",,,"0.00","   60","0.0","0.0",,"94","81",,"  474",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-25",,,"0.00","  100","0.0","0.0",,"100","75",,"  786",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-26",,,"0.00","   85","0.0","0.0",,"104","79",,"  666",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-27",,,"0.00","  100","0.0","0.0",,"105","80",,"  780",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-28",,,"0.00","   87","0.0","0.0",,"104","81",,"  684",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-29",,,"0.00","  100","0.0","0.0",,"104","82",,"  780",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-30",,,"0.00","  100","0.0","0.0",,"104","79",,"  774",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-08-31",,,"0.00","  100","0.0","0.0",,"101","78",,"  774",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-01",,,"0.00","  100","0.0","0.0",,"101","72",,"  774",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-02",,,"0.00","  100","0.0","0.0",,"102","74",,"  774",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-03",,,"0.00","   87","0.0","0.0",,"103","78",,"  672",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-04",,,"0.00","   69","0.0","0.0",,"96","78",,"  528",,,,"    1",,,"    1",,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-05",,,"0.00","   83","0.0","0.0",,"97","78",,"  636",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-06",,,"0.00","   95","0.0","0.0",,"101","79",,"  726",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-07",,,"0.04","   70","0.0","0.0",,"100","80",,"  534",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-08",,,"0.00","   88","0.0","0.0",,"100","80",,"  666",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-09",,,"0.00","   68","0.0","0.0",,"99","80",,"  510",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-10",,,"0.02","   77","0.0","0.0",,"96","76",,"  582",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-11",,,"0.00","   96","0.0","0.0",,"98","76",,"  720",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-12",,,"0.00","   95","0.0","0.0",,"98","70",,"  714",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-13",,,"0.00","   95","0.0","0.0",,"97","73",,"  708",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-14",,,"0.00","  100","0.0","0.0",,"100","71",,"  744",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-15",,,"0.00","   95","0.0","0.0",,"100","79",,"  708",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-16",,,"0.00","  100","0.0","0.0",,"101","72",,"  744",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-17",,,"0.00","  100","0.0","0.0",,"105","73",,"  738",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-18",,,"0.00","  100","0.0","0.0",,"107","75",,"  738",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-19",,,"0.00","  100","0.0","0.0",,"102","79",,"  738",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-20",,,"0.00","  100","0.0","0.0",,"99","75",,"  732",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-21",,,"0.00","  100","0.0","0.0",,"97","67",,"  732",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-22",,,"0.00","  100","0.0","0.0",,"96","65",,"  732",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-23",,,"0.00","  100","0.0","0.0",,"98","66",,"  726",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-24",,,"0.00","  100","0.0","0.0",,"102","68",,"  726",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-25",,,"0.07","   98","0.0","0.0",,"103","72",,"  708",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-26",,,"0.00","   90","0.0","0.0",,"96","76",,"  648",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-27",,,"0.00","  100","0.0","0.0",,"98","75",,"  720",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-28",,,"0.00","  100","0.0","0.0",,"101","77",,"  720",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-29",,,"0.00","  100","0.0","0.0",,"105","75",,"  714",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-09-30",,,"0.00","  100","0.0","0.0",,"107","74",,"  714",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-01",,,"0.00","  100","0.0","0.0",,"107","75",,"  714",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-02",,,"0.00","  100","0.0","0.0",,"107","73",,"  708",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-03",,,"0.00","  100","0.0","0.0",,"104","75",,"  708",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-04",,,"0.00","  100","0.0","0.0",,"102","74",,"  708",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-05",,,"0.00","  100","0.0","0.0",,"102","69",,"  702",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-06",,,"0.00","  100","0.0","0.0",,"103","71",,"  702",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-07",,,"0.00","  100","0.0","0.0",,"101","76",,"  702",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-08",,,"0.00","  100","0.0","0.0",,"98","71",,"  696",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-09",,,"0.00","  100","0.0","0.0",,"95","70",,"  696",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-10",,,"0.00","  100","0.0","0.0",,"95","71",,"  690",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-11",,,"0.00","  100","0.0","0.0",,"96","76",,"  690",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-12",,,"0.00","   76","0.0","0.0",,"93","74",,"  522",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-13",,,"0.00","   96","0.0","0.0",,"90","69",,"  660",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-14",,,"0.00","   90","0.0","0.0",,"89","69",,"  612",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-15",,,"0.02","   65","0.0","0.0",,"71","56",,"  444",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-16",,,"0.00","   98","0.0","0.0",,"71","52",,"  672",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-17",,,"0.00","  100","0.0","0.0",,"74","49",,"  678",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-18",,,"0.00","  100","0.0","0.0",,"80","49",,"  678",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-19",,,"0.00","  100","0.0","0.0",,"86","54",,"  672",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-20",,,"0.00","  100","0.0","0.0",,"83","59",,"  672",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-21",,,"0.00","  100","0.0","0.0",,"86","61",,"  672",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-22",,,"0.00","  100","0.0","0.0",,"85","57",,"  672",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-23",,,"0.00","  100","0.0","0.0",,"86","56",,"  666",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-24",,,"0.00","  100","0.0","0.0",,"88","54",,"  666",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-25",,,"0.00","   97","0.0","0.0",,"87","54",,"  648",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-26",,,"0.00","   62","0.0","0.0",,"77","63",,"  408",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-27",,,"0.00","   71","0.0","0.0",,"74","51",,"  468",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-28",,,"0.00","  100","0.0","0.0",,"77","49",,"  660",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-29",,,"0.00","  100","0.0","0.0",,"76","52",,"  654",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-30",,,"0.00","  100","0.0","0.0",,"82","52",,"  654",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-10-31",,,"0.00","   90","0.0","0.0",,"85","53",,"  588",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-01",,,"0.00","  100","0.0","0.0",,"85","52",,"  654",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-02",,,"0.00","  100","0.0","0.0",,"84","52",,"  648",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-03",,,"0.00","  100","0.0","0.0",,"86","55",,"  648",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-04",,,"0.00","  100","0.0","0.0",,"93","55",,"  648",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-05",,,"0.00","  100","0.0","0.0",,"92","59",,"  642",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-06",,,"0.00","   86","0.0","0.0",,"89","61",,"  552",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-07",,,"0.00","  100","0.0","0.0",,"89","56",,"  642",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-08",,,"0.00","  100","0.0","0.0",,"88","56",,"  636",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-09",,,"0.00","   94","0.0","0.0",,"88","55",,"  594",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-10",,,"0.00","   81","0.0","0.0",,"88","58",,"  516",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-11",,,"0.00","   82","0.0","0.0",,"85","59",,"  522",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-12",,,"0.00","   93","0.0","0.0",,"82","59",,"  588",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-13",,,"0.00","   93","0.0","0.0",,"76","57",,"  588",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-14",,,"0.00","   99","0.0","0.0",,"73","46",,"  618",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-15",,,"0.00","   46","0.0","0.0",,"73","45",,"  288",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-16",,,"0.00","  100","0.0","0.0",,"69","47",,"  624",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-17",,,"0.00","   92","0.0","0.0",,"64","43",,"  576",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-18",,,"0.00","   94","0.0","0.0",,"68","46",,"  588",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-19",,,"0.00","  100","0.0","0.0",,"71","40",,"  624",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-20",,,"0.00","   42","0.0","0.0",,"73","45",,"  258",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-21",,,"0.00","  100","0.0","0.0",,"75","55",,"  618",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-22",,,"0.00","   48","0.0","0.0",,"69","50",,"  294",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-23",,,"0.00","  100","0.0","0.0",,"71","43",,"  618",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-24",,,"0.00","  100","0.0","0.0",,"70","42",,"  618",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-25",,,"0.00","  100","0.0","0.0",,"70","44",,"  612",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-26",,,"0.00","   98","0.0","0.0",,"68","44",,"  600",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-27",,,"0.00","   99","0.0","0.0",,"73","38",,"  600",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-28",,,"0.00","  100","0.0","0.0",,"76","43",,"  612",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-29",,,"0.00","   92","0.0","0.0",,"81","46",,"  558",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-11-30",,,"0.00","   64","0.0","0.0",,"76","50",,"  390",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-12-01",,,"0.00","  100","0.0","0.0",,"76","44",,"  606",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-12-02",,,"0.00","  100","0.0","0.0",,"80","47",,"  606",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-12-03",,,"0.00","   97","0.0","0.0",,"79","47",,"  582",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-12-04",,,"0.00","   80","0.0","0.0",,"76","49",,"  480",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-12-05",,,"0.00","   55","0.0","0.0",,"69","50",,"  330",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-12-06",,,"0.06","   68","0.0","0.0",,"69","52",,"  408",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1980-12-07",,,"0.02","   32","0.0","0.0",,"61","50",,"  192",,,,,,,,,,,,,,"    1",,,,,
